
-0.006,0.006,0.010,-0.000,-0.000,-0.000,Inf,1500.000
-0.005,0.005,-0.002,-0.000,-0.000,0.000,Inf,1500.000
-0.006,0.007,0.003,-0.000,-0.000,0.000,Inf,1500.000
-0.006,0.004,0.008,-0.000,-0.000,-0.000,Inf,1500.000
-0.006,0.005,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.006,0.007,-0.000,-0.000,-0.000,Inf,1500.000
-0.006,0.004,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.005,-0.000,-0.000,-0.000,0.000,Inf,1500.000
-0.006,0.005,0.002,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.005,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.007,0.010,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.006,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.005,0.004,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.007,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.004,0.006,-0.005,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.006,0.001,-0.000,-0.000,-0.000,Inf,1500.000
-0.006,0.006,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.004,-0.002,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.007,-0.002,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.005,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.007,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.010,0.005,-0.000,-0.000,-0.000,0.000,Inf,1500.000
-0.006,0.006,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.005,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.007,-0.009,-0.000,0.000,0.000,Inf,1500.000
-0.004,0.006,0.007,-0.000,-0.000,-0.000,Inf,1500.000
-0.006,0.007,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.005,0.001,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.006,0.001,-0.000,-0.000,-0.000,Inf,1500.000
-0.007,0.005,0.003,-0.000,0.000,0.000,Inf,1500.000
-0.009,0.005,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.008,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.005,0.005,0.003,-0.000,-0.000,-0.000,Inf,1500.000
-0.008,0.008,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.008,0.008,-0.005,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.007,-0.000,-0.000,-0.000,0.000,Inf,1500.000
-0.008,0.003,0.010,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.005,-0.000,-0.000,0.000,0.000,Inf,1500.000
-0.005,0.008,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.009,0.008,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.007,0.010,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.008,-0.002,-0.000,-0.000,0.000,Inf,1500.000
-0.007,0.007,0.001,-0.000,-0.000,0.000,Inf,1500.000
-0.007,0.007,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.007,-0.000,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.006,0.005,-0.000,-0.000,0.000,Inf,1500.000
-0.009,0.006,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.006,-0.002,-0.000,0.000,0.000,Inf,1500.000
-0.007,0.007,0.001,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.005,0.007,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.006,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.006,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.007,0.007,0.003,-0.000,-0.000,-0.000,Inf,1500.000
-0.006,0.007,0.010,-0.000,0.000,-0.000,Inf,1500.000
-0.005,0.005,-0.005,-0.000,-0.000,0.000,Inf,1500.000
-0.006,0.007,0.005,-0.000,-0.000,0.000,Inf,1500.000
-0.009,0.008,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.010,0.005,-0.002,-0.000,0.000,-0.000,Inf,1500.000
-0.006,0.007,0.001,-0.000,-0.000,0.000,Inf,1500.000
-0.007,0.007,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.008,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.008,0.008,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.007,0.008,0.003,-0.000,-0.000,-0.000,Inf,1500.000
-0.009,0.008,0.008,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.005,-0.002,-0.000,0.000,0.000,Inf,1500.000
-0.006,0.005,-0.000,-0.000,-0.000,0.000,Inf,1500.000
-0.010,0.005,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.007,0.008,0.001,-0.000,0.000,-0.000,Inf,1500.000
-0.010,0.008,-0.002,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.007,0.003,-0.000,0.000,-0.000,Inf,1500.000
-0.011,0.007,0.003,-0.000,0.000,-0.000,Inf,1500.000
-0.010,0.008,-0.005,-0.000,-0.000,0.000,Inf,1500.000
-0.009,0.007,-0.000,-0.000,-0.000,0.000,Inf,1500.000
-0.007,0.007,0.005,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.007,-0.011,-0.000,0.000,0.000,Inf,1500.000
-0.011,0.007,0.001,-0.000,-0.000,0.000,Inf,1500.000
-0.005,0.007,0.007,-0.000,0.000,-0.000,Inf,1500.000
-0.009,0.007,-0.004,-0.000,0.000,0.000,Inf,1500.000
-0.007,0.008,-0.004,-0.000,-0.000,0.000,Inf,1500.000
-0.007,0.007,0.003,-0.000,-0.000,0.000,Inf,1500.000
